city_name,country,location_id,num_users,avg_age,std_age,min_age,max_age,admin_ratio,description,region,desc_length,is_touristique,is_capitale,is_historique,is_moderne,visiteurs
Novossibirsk-Est,Russie,1778,1,35.0,0.0,35,35,0.0,"Ville de Sibérie, réputée pour ses universités. (quartier-Est)",Europe_Est,62.0,1,0,0,0,1246
Novossibirsk-Nord,Russie,1310,2,42.5,23.33452377915607,26,59,0.5,"Ville de Sibérie, réputée pour ses universités. (quartier-Nord)",Europe_Est,63.0,1,0,0,0,1555
Odense,Danemark,1146,2,40.5,10.606601717798211,33,48,0.5,Ville natale de Hans Christian Andersen.,Europe_Nord,40.0,0,0,0,0,876
Odense-Est,Danemark,1848,1,41.0,0.0,41,41,1.0,Ville natale de Hans Christian Andersen. (quartier-Est),Europe_Nord,55.0,0,0,0,0,1447
Odense-Nord,Danemark,1380,2,40.0,24.04163056034261,23,57,0.0,Ville natale de Hans Christian Andersen. (quartier-Nord),Europe_Nord,56.0,0,0,0,0,1368
Odense-Sud,Danemark,1614,1,55.0,0.0,55,55,0.0,Ville natale de Hans Christian Andersen. (quartier-Sud),Europe_Nord,55.0,0,0,0,0,933
Oran,Algérie,1035,2,36.5,23.33452377915607,20,53,0.5,"Ville portuaire, réputée pour sa musique raï et ses plages.",Maghreb,59.0,1,0,0,0,2168
Oran-Est,Algérie,1737,1,53.0,0.0,53,53,0.0,"Ville portuaire, réputée pour sa musique raï et ses plages. (quartier-Est)",Maghreb,74.0,1,0,0,0,2299
Oran-Nord,Algérie,1269,2,35.5,19.091883092036785,22,49,0.5,"Ville portuaire, réputée pour sa musique raï et ses plages. (quartier-Nord)",Maghreb,75.0,1,0,0,0,1930
Oran-Ouest,Algérie,1971,1,40.0,0.0,40,40,0.0,"Ville portuaire, réputée pour sa musique raï et ses plages. (quartier-Ouest)",Maghreb,76.0,1,0,0,0,1812
Oran-Sud,Algérie,1503,2,46.5,14.849242404917495,36,57,1.0,"Ville portuaire, réputée pour sa musique raï et ses plages. (quartier-Sud)",Maghreb,74.0,1,0,0,0,2268
Osaka-Est,Japon,1787,1,49.0,0.0,49,49,0.0,"Ville portuaire, réputée pour sa cuisine et son château. (quartier-Est)",Asie,71.0,1,0,1,0,2125
Oslo,Norvège,1134,1,28.0,0.0,28,28,0.0,"Capitale norvégienne, connue pour le fjord et le parc Vigeland.",Europe_Nord,63.0,0,1,0,0,1388
Oslo-Est,Norvège,1836,3,37.0,13.0,29,52,0.6666666666666666,"Capitale norvégienne, connue pour le fjord et le parc Vigeland. (quartier-Est)",Europe_Nord,78.0,0,1,0,0,1595
Oslo-Nord,Norvège,1368,1,60.0,0.0,60,60,1.0,"Capitale norvégienne, connue pour le fjord et le parc Vigeland. (quartier-Nord)",Europe_Nord,79.0,0,1,0,0,1436
Oslo-Sud,Norvège,1602,3,41.0,19.078784028338912,19,53,0.3333333333333333,"Capitale norvégienne, connue pour le fjord et le parc Vigeland. (quartier-Sud)",Europe_Nord,78.0,0,1,0,0,1271
Ostrava-Est,Tchéquie,1898,3,41.0,3.4641016151377544,39,45,0.6666666666666666,"Ville industrielle, connue pour ses festivals de musique. (quartier-Est)",Autre,72.0,0,0,0,0,1068
Ottawa,Canada,1068,1,58.0,0.0,58,58,0.0,"Capitale canadienne, réputée pour le Parlement et le canal Rideau.",Amériques,66.0,1,1,0,0,1771
Ottawa-Est,Canada,1770,1,52.0,0.0,52,52,0.0,"Capitale canadienne, réputée pour le Parlement et le canal Rideau. (quartier-Est)",Amériques,81.0,1,1,0,0,1426
Ottawa-Nord,Canada,1302,2,38.0,21.213203435596427,23,53,0.5,"Capitale canadienne, réputée pour le Parlement et le canal Rideau. (quartier-Nord)",Amériques,82.0,1,1,0,0,1691
Ouarzazate-Nord,Maroc,1267,5,33.4,10.4546640309481,19,44,0.4,"Ville du sud, réputée pour ses studios de cinéma et sa kasbah. (quartier-Nord)",Maghreb,78.0,1,0,0,0,1999
Ouarzazate-Ouest,Maroc,1969,1,53.0,0.0,53,53,0.0,"Ville du sud, réputée pour ses studios de cinéma et sa kasbah. (quartier-Ouest)",Maghreb,79.0,1,0,0,0,1547
Ouarzazate-Sud,Maroc,1501,1,54.0,0.0,54,54,0.0,"Ville du sud, réputée pour ses studios de cinéma et sa kasbah. (quartier-Sud)",Maghreb,77.0,1,0,0,0,1846
Oujda-Est,Maroc,1926,2,23.5,2.1213203435596424,22,25,0.5,"Ville de l’est, connue pour ses souks et sa proximité avec l’Algérie. (quartier-Est)",Maghreb,84.0,0,0,0,0,1085
Oulu,Finlande,1143,1,47.0,0.0,47,47,1.0,"Ville du nord, réputée pour sa technologie et ses festivals.",Europe_Nord,60.0,1,0,0,0,1572
Oulu-Est,Finlande,1845,1,56.0,0.0,56,56,0.0,"Ville du nord, réputée pour sa technologie et ses festivals. (quartier-Est)",Europe_Nord,75.0,1,0,0,0,1867
Oulu-Sud,Finlande,1611,2,39.0,7.071067811865476,34,44,1.0,"Ville du nord, réputée pour sa technologie et ses festivals. (quartier-Sud)",Europe_Nord,75.0,1,0,0,0,1548
Paris,France,1002,1,22.0,0.0,22,22,1.0,La ville des lumières,Europe_Ouest,21.0,0,0,0,0,1201
Paris-Centre,France,1953,1,42.0,0.0,42,42,0.0,"Capitale française, connue pour la Tour Eiffel et ses musées. (quartier-Centre)",Europe_Ouest,79.0,1,1,0,0,2134
Paris-Sud,France,1251,1,49.0,0.0,49,49,1.0,"Capitale française, connue pour la Tour Eiffel et ses musées. (quartier-Sud)",Europe_Ouest,76.0,1,1,0,0,1396
Patras,Grèce,1156,1,24.0,0.0,24,24,0.0,"Ville du Péloponnèse, connue pour son carnaval.",Europe_Sud,47.0,0,0,0,0,849
Patras-Est,Grèce,1858,2,42.5,14.849242404917495,32,53,0.5,"Ville du Péloponnèse, connue pour son carnaval. (quartier-Est)",Europe_Sud,62.0,0,0,0,0,1168
Patras-Nord,Grèce,1390,2,47.0,12.727922061357855,38,56,0.5,"Ville du Péloponnèse, connue pour son carnaval. (quartier-Nord)",Europe_Sud,63.0,0,0,0,0,1326
Patras-Sud,Grèce,1624,2,44.5,9.192388155425116,38,51,0.5,"Ville du Péloponnèse, connue pour son carnaval. (quartier-Sud)",Europe_Sud,62.0,0,0,0,0,1121
Pattaya,Thaïlande,1210,2,29.0,8.48528137423857,23,35,1.0,"Ville balnéaire, connue pour ses plages et ses spectacles.",Asie,58.0,1,0,0,0,1460
Pattaya-Nord,Thaïlande,1444,1,46.0,0.0,46,46,1.0,"Ville balnéaire, connue pour ses plages et ses spectacles. (quartier-Nord)",Asie,74.0,1,0,0,0,1946
Phuket,Thaïlande,1209,1,28.0,0.0,28,28,0.0,"Île touristique, célèbre pour ses plages et sa vie nocturne.",Asie,60.0,1,0,0,0,1298
Phuket-Est,Thaïlande,1911,1,39.0,0.0,39,39,0.0,"Île touristique, célèbre pour ses plages et sa vie nocturne. (quartier-Est)",Asie,75.0,1,0,0,0,2049
Phuket-Nord,Thaïlande,1443,4,31.0,17.473789896108208,18,56,1.0,"Île touristique, célèbre pour ses plages et sa vie nocturne. (quartier-Nord)",Asie,76.0,1,0,0,0,2652
Phuket-Sud,Thaïlande,1677,2,38.0,26.87005768508881,19,57,1.0,"Île touristique, célèbre pour ses plages et sa vie nocturne. (quartier-Sud)",Asie,75.0,1,0,0,0,1565
Plzen-Est,Tchéquie,1899,2,34.0,7.071067811865476,29,39,0.5,"Ville de la bière, célèbre pour la Pilsner. (quartier-Est)",Autre,58.0,1,0,0,0,1470
Plzen-Sud,Tchéquie,1665,1,28.0,0.0,28,28,0.0,"Ville de la bière, célèbre pour la Pilsner. (quartier-Sud)",Autre,58.0,1,0,0,0,1432
Port Elizabeth,Afrique du Sud,1113,1,59.0,0.0,59,59,0.0,"Ville portuaire, célèbre pour ses plages et son histoire.",Afrique,57.0,1,0,1,0,2150
Port Elizabeth-Est,Afrique du Sud,1815,1,33.0,0.0,33,33,1.0,"Ville portuaire, célèbre pour ses plages et son histoire. (quartier-Est)",Afrique,72.0,1,0,1,0,2247
Port Elizabeth-Nord,Afrique du Sud,1347,1,30.0,0.0,30,30,1.0,"Ville portuaire, célèbre pour ses plages et son histoire. (quartier-Nord)",Afrique,73.0,1,0,1,0,2312
Porto-Est,Portugal,1862,1,33.0,0.0,33,33,1.0,"Ville du nord, réputée pour son vin et ses ponts sur le Douro. (quartier-Est)",Europe_Sud,77.0,1,0,0,0,1530
Porto-Nord,Portugal,1394,3,45.66666666666666,3.5118845842842465,42,49,0.0,"Ville du nord, réputée pour son vin et ses ponts sur le Douro. (quartier-Nord)",Europe_Sud,78.0,1,0,0,0,1835
Porto-Sud,Portugal,1628,2,37.0,8.48528137423857,31,43,0.5,"Ville du nord, réputée pour son vin et ses ponts sur le Douro. (quartier-Sud)",Europe_Sud,77.0,1,0,0,0,1792
Poznan-Est,Pologne,1855,1,56.0,0.0,56,56,1.0,"Ville du commerce, réputée pour ses foires et son centre historique. (quartier-Est)",Europe_Est,83.0,1,0,1,0,1557
Poznan-Sud,Pologne,1621,2,27.5,7.7781745930520225,22,33,0.5,"Ville du commerce, réputée pour ses foires et son centre historique. (quartier-Sud)",Europe_Est,83.0,1,0,1,0,1547
Pretoria,Afrique du Sud,1112,1,53.0,0.0,53,53,0.0,"Capitale administrative, connue pour ses jacarandas.",Afrique,52.0,0,1,0,0,1412
Pretoria-Est,Afrique du Sud,1814,1,36.0,0.0,36,36,0.0,"Capitale administrative, connue pour ses jacarandas. (quartier-Est)",Afrique,67.0,0,1,0,0,1504
Pretoria-Nord,Afrique du Sud,1346,2,39.0,19.79898987322333,25,53,0.0,"Capitale administrative, connue pour ses jacarandas. (quartier-Nord)",Afrique,68.0,0,1,0,0,1445
Puebla,Mexique,1118,3,40.66666666666666,16.623276853055575,23,56,1.0,"Ville coloniale, réputée pour sa gastronomie et son architecture.",Amériques,65.0,1,0,0,0,2019
Puebla-Nord,Mexique,1352,1,41.0,0.0,41,41,0.0,"Ville coloniale, réputée pour sa gastronomie et son architecture. (quartier-Nord)",Amériques,81.0,1,0,0,0,1732
Puebla-Sud,Mexique,1586,2,36.5,3.5355339059327378,34,39,0.0,"Ville coloniale, réputée pour sa gastronomie et son architecture. (quartier-Sud)",Amériques,80.0,1,0,0,0,2371
Pécs,Hongrie,1193,1,35.0,0.0,35,35,1.0,"Ville culturelle, célèbre pour ses musées et son histoire romaine.",Europe_Est,66.0,1,0,1,0,1945
Pécs-Est,Hongrie,1895,2,28.5,6.363961030678928,24,33,0.0,"Ville culturelle, célèbre pour ses musées et son histoire romaine. (quartier-Est)",Europe_Est,81.0,1,0,1,0,2301
Pécs-Sud,Hongrie,1661,2,24.5,6.363961030678928,20,29,1.0,"Ville culturelle, célèbre pour ses musées et son histoire romaine. (quartier-Sud)",Europe_Est,81.0,1,0,1,0,2135
Pékin,Chine,1079,2,39.5,12.020815280171307,31,48,0.5,"Capitale chinoise, connue pour la Cité interdite et la Grande Muraille.",Asie,71.0,0,1,0,0,1197
Pékin-Sud,Chine,1547,1,23.0,0.0,23,23,1.0,"Capitale chinoise, connue pour la Cité interdite et la Grande Muraille. (quartier-Sud)",Asie,86.0,0,1,0,0,1902
Queenstown,Nouvelle-Zélande,1202,1,46.0,0.0,46,46,1.0,"Ville touristique, connue pour ses sports extrêmes et ses paysages.",Océanie,67.0,1,0,0,0,2123
Queenstown-Est,Nouvelle-Zélande,1904,3,32.666666666666664,7.505553499465134,25,40,0.6666666666666666,"Ville touristique, connue pour ses sports extrêmes et ses paysages. (quartier-Est)",Océanie,82.0,1,0,0,0,2282
Queenstown-Sud,Nouvelle-Zélande,1670,1,31.0,0.0,31,31,1.0,"Ville touristique, connue pour ses sports extrêmes et ses paysages. (quartier-Sud)",Océanie,82.0,1,0,0,0,2381
Rabat-Ouest,Maroc,1964,3,41.333333333333336,17.61628034896508,21,52,0.0,"Capitale du Maroc, réputée pour sa kasbah des Oudayas et ses jardins andalous. (quartier-Ouest)",Maghreb,95.0,1,1,0,0,2388
Rio de Janeiro-Est,Brésil,1771,1,20.0,0.0,20,20,1.0,Ville célèbre pour le Christ Rédempteur et le carnaval. (quartier-Est),Amériques,70.0,1,0,0,0,1454
Rio de Janeiro-Nord,Brésil,1303,2,39.5,23.33452377915607,23,56,1.0,Ville célèbre pour le Christ Rédempteur et le carnaval. (quartier-Nord),Amériques,71.0,1,0,0,0,1899
Riyad,Arabie Saoudite,1225,1,26.0,0.0,26,26,1.0,"Capitale, connue pour ses gratte-ciel et ses musées.",Moyen_Orient,52.0,1,1,0,1,1505
Riyad-Nord,Arabie Saoudite,1459,3,34.666666666666664,17.559422921421234,18,53,1.0,"Capitale, connue pour ses gratte-ciel et ses musées. (quartier-Nord)",Moyen_Orient,68.0,1,1,0,1,2465
Rome,Italie,1039,2,39.0,5.656854249492381,35,43,0.0,"Capitale italienne, célèbre pour le Colisée et la fontaine de Trevi.",Europe_Sud,68.0,1,1,0,0,2164
Rome-Nord,Italie,1273,1,24.0,0.0,24,24,1.0,"Capitale italienne, célèbre pour le Colisée et la fontaine de Trevi. (quartier-Nord)",Europe_Sud,84.0,1,1,0,0,1543
Rome-Ouest,Italie,1975,1,24.0,0.0,24,24,1.0,"Capitale italienne, célèbre pour le Colisée et la fontaine de Trevi. (quartier-Ouest)",Europe_Sud,85.0,1,1,0,0,2378
Rome-Sud,Italie,1507,1,18.0,0.0,18,18,1.0,"Capitale italienne, célèbre pour le Colisée et la fontaine de Trevi. (quartier-Sud)",Europe_Sud,83.0,1,1,0,0,1822
Rosario-Sud,Argentine,1589,1,47.0,0.0,47,47,0.0,"Ville portuaire, connue pour le monument à la bandera. (quartier-Sud)",Amériques,69.0,0,0,0,0,1600
Rotterdam,Pays-Bas,1165,2,50.5,12.020815280171307,42,59,0.5,"Ville portuaire, réputée pour son architecture moderne.",Europe_Ouest,55.0,1,0,0,1,1495
Rotterdam-Est,Pays-Bas,1867,2,24.5,4.949747468305833,21,28,0.5,"Ville portuaire, réputée pour son architecture moderne. (quartier-Est)",Europe_Ouest,70.0,1,0,0,1,1575
Rotterdam-Sud,Pays-Bas,1633,1,46.0,0.0,46,46,1.0,"Ville portuaire, réputée pour son architecture moderne. (quartier-Sud)",Europe_Ouest,70.0,1,0,0,1,1338
Saint-Pétersbourg-Nord,Russie,1309,1,21.0,0.0,21,21,1.0,"Ville impériale, célèbre pour l’Ermitage et ses canaux. (quartier-Nord)",Europe_Est,71.0,1,0,0,0,1786
Saint-Pétersbourg-Sud,Russie,1543,1,52.0,0.0,52,52,1.0,"Ville impériale, célèbre pour l’Ermitage et ses canaux. (quartier-Sud)",Europe_Est,70.0,1,0,0,0,1981
Salvador,Brésil,1072,3,34.333333333333336,11.50362261782493,23,46,0.6666666666666666,"Ville côtière, célèbre pour sa culture afro-brésilienne.",Amériques,56.0,1,0,0,0,2118
Salvador-Est,Brésil,1774,1,30.0,0.0,30,30,1.0,"Ville côtière, célèbre pour sa culture afro-brésilienne. (quartier-Est)",Amériques,71.0,1,0,0,0,1847
Salzbourg-Est,Autriche,1882,1,47.0,0.0,47,47,0.0,"Ville natale de Mozart, célèbre pour sa forteresse. (quartier-Est)",Europe_Ouest,66.0,1,0,0,0,2126
Salzbourg-Nord,Autriche,1414,1,60.0,0.0,60,60,1.0,"Ville natale de Mozart, célèbre pour sa forteresse. (quartier-Nord)",Europe_Ouest,67.0,1,0,0,0,2087
Salzbourg-Sud,Autriche,1648,1,43.0,0.0,43,43,1.0,"Ville natale de Mozart, célèbre pour sa forteresse. (quartier-Sud)",Europe_Ouest,66.0,1,0,0,0,2180
San Francisco,États-Unis,1062,1,35.0,0.0,35,35,0.0,"Ville de la baie, connue pour le Golden Gate Bridge et ses collines.",Amériques,68.0,0,0,0,0,1187
San Francisco-Est,États-Unis,1764,2,56.5,0.7071067811865476,56,57,0.5,"Ville de la baie, connue pour le Golden Gate Bridge et ses collines. (quartier-Est)",Amériques,83.0,0,0,0,0,1554
San Francisco-Nord,États-Unis,1296,1,58.0,0.0,58,58,1.0,"Ville de la baie, connue pour le Golden Gate Bridge et ses collines. (quartier-Nord)",Amériques,84.0,0,0,0,0,1767
San Francisco-Ouest,États-Unis,1998,2,48.5,4.949747468305833,45,52,1.0,"Ville de la baie, connue pour le Golden Gate Bridge et ses collines. (quartier-Ouest)",Amériques,85.0,0,0,0,0,1555
Santiago,Chili,1124,1,21.0,0.0,21,21,0.0,"Capitale chilienne, connue pour la Plaza de Armas et la cordillère.",Amériques,67.0,0,1,0,0,1672
Santiago-Sud,Chili,1592,3,42.333333333333336,14.50287327853806,28,57,1.0,"Capitale chilienne, connue pour la Plaza de Armas et la cordillère. (quartier-Sud)",Amériques,82.0,0,1,0,0,1944
Sapporo,Japon,1088,1,28.0,0.0,28,28,0.0,"Ville du nord, réputée pour son festival de la neige.",Asie,53.0,1,0,0,0,1165
Sapporo-Est,Japon,1790,1,45.0,0.0,45,45,1.0,"Ville du nord, réputée pour son festival de la neige. (quartier-Est)",Asie,68.0,1,0,0,0,1964
Sapporo-Nord,Japon,1322,1,45.0,0.0,45,45,0.0,"Ville du nord, réputée pour son festival de la neige. (quartier-Nord)",Asie,69.0,1,0,0,0,1309
Sapporo-Sud,Japon,1556,1,33.0,0.0,33,33,1.0,"Ville du nord, réputée pour son festival de la neige. (quartier-Sud)",Asie,68.0,1,0,0,0,1600
Sfax,Tunisie,1005,1,25.0,0.0,25,25,1.0,"Ville portuaire et industrielle, réputée pour sa médina authentique et son huile d’olive.",Maghreb,89.0,1,0,1,0,2265
Shanghai,Chine,1080,1,32.0,0.0,32,32,0.0,"Ville moderne, célèbre pour son Bund et ses gratte-ciel.",Asie,56.0,1,0,0,1,1671
Shanghai-Est,Chine,1782,2,33.5,9.192388155425116,27,40,0.5,"Ville moderne, célèbre pour son Bund et ses gratte-ciel. (quartier-Est)",Asie,71.0,1,0,0,1,1809
Shanghai-Nord,Chine,1314,1,34.0,0.0,34,34,0.0,"Ville moderne, célèbre pour son Bund et ses gratte-ciel. (quartier-Nord)",Asie,72.0,1,0,0,1,1973
Shanghai-Sud,Chine,1548,4,39.25,13.500000000000002,20,50,0.75,"Ville moderne, célèbre pour son Bund et ses gratte-ciel. (quartier-Sud)",Asie,71.0,1,0,0,1,2581
Sharjah,Émirats arabes unis,1235,1,51.0,0.0,51,51,1.0,"Ville culturelle, connue pour ses souks et ses musées.",Moyen_Orient,54.0,1,0,0,0,2022
Sharjah-Est,Émirats arabes unis,1937,1,34.0,0.0,34,34,1.0,"Ville culturelle, connue pour ses souks et ses musées. (quartier-Est)",Moyen_Orient,69.0,1,0,0,0,1760
Sharjah-Sud,Émirats arabes unis,1703,2,41.5,0.7071067811865476,41,42,0.5,"Ville culturelle, connue pour ses souks et ses musées. (quartier-Sud)",Moyen_Orient,69.0,1,0,0,0,1532
Shenzhen-Est,Chine,1784,2,26.0,5.656854249492381,22,30,1.0,"Ville technologique, connue pour son développement rapide. (quartier-Est)",Asie,73.0,0,0,0,0,1021
Shenzhen-Nord,Chine,1316,1,23.0,0.0,23,23,0.0,"Ville technologique, connue pour son développement rapide. (quartier-Nord)",Asie,74.0,0,0,0,0,1193
Shenzhen-Sud,Chine,1550,3,37.0,17.349351572897472,18,52,1.0,"Ville technologique, connue pour son développement rapide. (quartier-Sud)",Asie,73.0,0,0,0,0,1863
Sousse,Tunisie,1006,1,29.0,0.0,29,29,1.0,"Station balnéaire animée, célèbre pour sa médina et ses plages de sable fin.",Maghreb,76.0,1,0,1,0,2159
Sousse-Est,Tunisie,1708,1,45.0,0.0,45,45,0.0,"Station balnéaire animée, célèbre pour sa médina et ses plages de sable fin. (quartier-Est)",Maghreb,91.0,1,0,1,0,2236
Sousse-Nord,Tunisie,1240,2,30.0,0.0,30,30,0.0,"Station balnéaire animée, célèbre pour sa médina et ses plages de sable fin. (quartier-Nord)",Maghreb,92.0,1,0,1,0,2578
Sousse-Sud,Tunisie,1474,1,31.0,0.0,31,31,1.0,"Station balnéaire animée, célèbre pour sa médina et ses plages de sable fin. (quartier-Sud)",Maghreb,91.0,1,0,1,0,2363
Stavanger,Norvège,1137,1,20.0,0.0,20,20,0.0,"Ville pétrolière, connue pour le Preikestolen.",Europe_Nord,46.0,0,0,0,0,610
Stavanger-Est,Norvège,1839,1,40.0,0.0,40,40,1.0,"Ville pétrolière, connue pour le Preikestolen. (quartier-Est)",Europe_Nord,61.0,0,0,0,0,1374
Stockholm,Suède,1129,1,33.0,0.0,33,33,0.0,"Capitale suédoise, connue pour ses îles et son palais royal.",Europe_Nord,60.0,0,1,0,0,1397
Stockholm-Est,Suède,1831,1,24.0,0.0,24,24,1.0,"Capitale suédoise, connue pour ses îles et son palais royal. (quartier-Est)",Europe_Nord,75.0,0,1,0,0,1424
Stockholm-Nord,Suède,1363,1,41.0,0.0,41,41,1.0,"Capitale suédoise, connue pour ses îles et son palais royal. (quartier-Nord)",Europe_Nord,76.0,0,1,0,0,1049
Stockholm-Sud,Suède,1597,1,49.0,0.0,49,49,0.0,"Capitale suédoise, connue pour ses îles et son palais royal. (quartier-Sud)",Europe_Nord,75.0,0,1,0,0,974
Strasbourg,France,1025,1,22.0,0.0,22,22,0.0,"Ville alsacienne, célèbre pour sa cathédrale et ses institutions européennes.",Europe_Ouest,77.0,1,0,0,0,1519
Strasbourg-Nord,France,1259,3,33.666666666666664,11.50362261782493,22,45,0.6666666666666666,"Ville alsacienne, célèbre pour sa cathédrale et ses institutions européennes. (quartier-Nord)",Europe_Ouest,93.0,1,0,0,0,2043
Surabaya-Est,Indonésie,1915,3,34.333333333333336,5.131601439446884,30,40,0.3333333333333333,"Ville portuaire, réputée pour son histoire et son industrie. (quartier-Est)",Asie,75.0,1,0,1,0,2119
Surabaya-Nord,Indonésie,1447,2,43.0,18.384776310850235,30,56,0.0,"Ville portuaire, réputée pour son histoire et son industrie. (quartier-Nord)",Asie,76.0,1,0,1,0,1801
Surabaya-Sud,Indonésie,1681,1,28.0,0.0,28,28,1.0,"Ville portuaire, réputée pour son histoire et son industrie. (quartier-Sud)",Asie,75.0,1,0,1,0,1654
Sydney-Sud,Australie,1572,1,48.0,0.0,48,48,1.0,"Ville emblématique, connue pour l’Opéra et le Harbour Bridge. (quartier-Sud)",Océanie,76.0,0,0,0,0,1551
Szeged-Est,Hongrie,1893,4,41.0,13.784048752090222,29,57,1.0,"Ville du sud, connue pour son festival du paprika. (quartier-Est)",Europe_Est,65.0,0,0,0,0,1731
Szeged-Nord,Hongrie,1425,1,34.0,0.0,34,34,1.0,"Ville du sud, connue pour son festival du paprika. (quartier-Nord)",Europe_Est,66.0,0,0,0,0,1597
Szeged-Sud,Hongrie,1659,2,45.0,16.97056274847714,33,57,0.5,"Ville du sud, connue pour son festival du paprika. (quartier-Sud)",Europe_Est,65.0,0,0,0,0,1632
São Paulo-Est,Brésil,1772,1,45.0,0.0,45,45,0.0,"Ville immense, connue pour ses affaires et sa vie nocturne. (quartier-Est)",Amériques,74.0,0,0,0,0,893
São Paulo-Nord,Brésil,1304,1,18.0,0.0,18,18,0.0,"Ville immense, connue pour ses affaires et sa vie nocturne. (quartier-Nord)",Amériques,75.0,0,0,0,0,1293
São Paulo-Sud,Brésil,1538,1,38.0,0.0,38,38,0.0,"Ville immense, connue pour ses affaires et sa vie nocturne. (quartier-Sud)",Amériques,74.0,0,0,0,0,1452
Séoul-Est,Corée du Sud,1905,1,29.0,0.0,29,29,0.0,"Capitale moderne, célèbre pour ses palais et sa K-pop. (quartier-Est)",Asie,69.0,1,1,0,1,2282
Séoul-Nord,Corée du Sud,1437,2,30.5,6.363961030678928,26,35,0.5,"Capitale moderne, célèbre pour ses palais et sa K-pop. (quartier-Nord)",Asie,70.0,1,1,0,1,1663
Séville-Est,Espagne,1749,3,33.0,4.58257569495584,28,37,0.3333333333333333,"Ville andalouse, célèbre pour sa cathédrale et la danse flamenco. (quartier-Est)",Europe_Sud,80.0,1,0,0,0,1652
Tampere,Finlande,1141,1,50.0,0.0,50,50,0.0,"Ville industrielle, connue pour ses musées et ses lacs.",Europe_Nord,55.0,1,0,0,0,1721
Tampere-Nord,Finlande,1375,2,35.5,23.33452377915607,19,52,1.0,"Ville industrielle, connue pour ses musées et ses lacs. (quartier-Nord)",Europe_Nord,71.0,1,0,0,0,2029
Tampere-Sud,Finlande,1609,1,56.0,0.0,56,56,1.0,"Ville industrielle, connue pour ses musées et ses lacs. (quartier-Sud)",Europe_Nord,70.0,1,0,0,0,1304
Tanger,Maroc,1032,2,45.0,14.142135623730953,35,55,1.0,"Ville du détroit, célèbre pour sa médina et son port.",Maghreb,53.0,1,0,1,0,1332
Tanger-Est,Maroc,1734,1,28.0,0.0,28,28,1.0,"Ville du détroit, célèbre pour sa médina et son port. (quartier-Est)",Maghreb,68.0,1,0,1,0,1475
Tanger-Nord,Maroc,1266,2,35.5,0.7071067811865476,35,36,0.5,"Ville du détroit, célèbre pour sa médina et son port. (quartier-Nord)",Maghreb,69.0,1,0,1,0,2163
Tanger-Ouest,Maroc,1968,1,24.0,0.0,24,24,1.0,"Ville du détroit, célèbre pour sa médina et son port. (quartier-Ouest)",Maghreb,70.0,1,0,1,0,2176
Tanger-Sud,Maroc,1500,3,42.333333333333336,14.294521094927712,30,58,0.3333333333333333,"Ville du détroit, célèbre pour sa médina et son port. (quartier-Sud)",Maghreb,68.0,1,0,1,0,2471
Tel Aviv,Israël,1230,2,40.5,13.435028842544405,31,50,1.0,"Ville moderne, réputée pour ses plages et sa vie nocturne.",Moyen_Orient,58.0,1,0,0,1,2163
Tel Aviv-Est,Israël,1932,1,38.0,0.0,38,38,1.0,"Ville moderne, réputée pour ses plages et sa vie nocturne. (quartier-Est)",Moyen_Orient,73.0,1,0,0,1,1679
Tel Aviv-Nord,Israël,1464,1,58.0,0.0,58,58,1.0,"Ville moderne, réputée pour ses plages et sa vie nocturne. (quartier-Nord)",Moyen_Orient,74.0,1,0,0,1,1386
Tel Aviv-Sud,Israël,1698,2,46.5,13.435028842544405,37,56,0.5,"Ville moderne, réputée pour ses plages et sa vie nocturne. (quartier-Sud)",Moyen_Orient,73.0,1,0,0,1,2296
Thessalonique-Nord,Grèce,1389,1,31.0,0.0,31,31,1.0,"Ville portuaire, réputée pour sa vie nocturne et ses monuments. (quartier-Nord)",Europe_Sud,79.0,1,0,0,0,2212
Thessalonique-Sud,Grèce,1623,2,44.0,19.79898987322333,30,58,0.5,"Ville portuaire, réputée pour sa vie nocturne et ses monuments. (quartier-Sud)",Europe_Sud,78.0,1,0,0,0,2415
Tlemcen,Algérie,1038,2,43.5,16.263455967290593,32,55,0.0,"Ville historique, réputée pour ses mosquées et ses jardins.",Maghreb,59.0,1,0,1,0,2109
Tlemcen-Est,Algérie,1740,2,34.0,14.142135623730953,24,44,0.0,"Ville historique, réputée pour ses mosquées et ses jardins. (quartier-Est)",Maghreb,74.0,1,0,1,0,2095
Tlemcen-Nord,Algérie,1272,1,31.0,0.0,31,31,1.0,"Ville historique, réputée pour ses mosquées et ses jardins. (quartier-Nord)",Maghreb,75.0,1,0,1,0,1618
Tlemcen-Ouest,Algérie,1974,3,38.333333333333336,14.571661996262929,28,55,0.3333333333333333,"Ville historique, réputée pour ses mosquées et ses jardins. (quartier-Ouest)",Maghreb,76.0,1,0,1,0,1929
Tokyo-Est,Japon,1786,2,36.5,19.091883092036785,23,50,0.5,"Capitale japonaise, connue pour ses quartiers animés et ses temples. (quartier-Est)",Asie,83.0,0,1,0,0,1665
Tokyo-Nord,Japon,1318,1,41.0,0.0,41,41,0.0,"Capitale japonaise, connue pour ses quartiers animés et ses temples. (quartier-Nord)",Asie,84.0,0,1,0,0,1045
